LAND,MODELLART,OBJART,OBJART_TXT,OBJID,HDU_X,FDV_X,BEGINN,ENDE,ADM,AVG,BEZ_GEM,BEZ_VWG,BEZ_KRS,BEZ_LAN,BEZ_RBZ,SCH,WKR_NR,WKR_NAME
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wf,,"0",2021-07-02T17:00:44Z,,"6001",,Sand a.Main,,Haßberge,Freistaat Bayern,Unterfranken,"09674195","247",Bad Kissingen
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wg,,"0",2022-03-15T21:15:37Z,,6001#6010,,Stettfeld,,Haßberge,Freistaat Bayern,Unterfranken,"09674201","247",Bad Kissingen
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wh,,"0",2022-02-21T21:17:29Z,,"6001",,Untermerzbach,,Haßberge,Freistaat Bayern,Unterfranken,"09674210","247",Bad Kissingen
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wi,,"0",2021-07-02T17:00:44Z,,6001#6010,,Wonfurt,,Haßberge,Freistaat Bayern,Unterfranken,"09674219","247",Bad Kissingen
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wj,,"0",2022-02-02T21:16:32Z,,"6003",,Zeil a.Main,,Haßberge,Freistaat Bayern,Unterfranken,"09674221","247",Bad Kissingen
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wk,,"0",2021-07-02T17:00:44Z,,6001#6010,,Ermershausen,,Haßberge,Freistaat Bayern,Unterfranken,"09674223","247",Bad Kissingen
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wL,,"0",2021-07-02T17:00:44Z,,6001#6010,,Aidhausen,,Haßberge,Freistaat Bayern,Unterfranken,"09674111","247",Bad Kissingen
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wM,,"0",2022-03-15T21:15:37Z,,6001#6010,,Breitbrunn,,Haßberge,Freistaat Bayern,Unterfranken,"09674118","247",Bad Kissingen
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wN,,"0",2021-08-11T21:16:38Z,,6001#6010,,Bundorf,,Haßberge,Freistaat Bayern,Unterfranken,"09674120","247",Bad Kissingen
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wO,,"0",2021-07-02T17:00:44Z,,6010#6012,,Burgpreppach,,Haßberge,Freistaat Bayern,Unterfranken,"09674121","247",Bad Kissingen
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wP,,"0",2022-03-15T21:15:37Z,,6001#6010,,Ebelsbach,,Haßberge,Freistaat Bayern,Unterfranken,"09674129","247",Bad Kissingen
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wQ,,"0",2021-07-02T17:00:44Z,,6003#6010,,Ebern,,Haßberge,Freistaat Bayern,Unterfranken,"09674130","247",Bad Kissingen
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wR,,"0",2022-03-15T21:15:37Z,,"6003",,Eltmann,,Haßberge,Freistaat Bayern,Unterfranken,"09674133","247",Bad Kissingen
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wS,,"0",2021-07-02T17:00:44Z,,6001#6010,,Gädheim,,Haßberge,Freistaat Bayern,Unterfranken,"09674139","247",Bad Kissingen
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wT,,"0",2022-02-02T21:16:32Z,,"6003",,Haßfurt,,Haßberge,Freistaat Bayern,Unterfranken,"09674147","247",Bad Kissingen
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wU,,"0",2021-08-11T21:16:38Z,,6003#6010,,Hofheim i.UFr.,,Haßberge,Freistaat Bayern,Unterfranken,"09674149","247",Bad Kissingen
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wV,,"0",2021-07-02T17:00:44Z,,6001#6010,,Riedbach,,Haßberge,Freistaat Bayern,Unterfranken,"09674153","247",Bad Kissingen
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wW,,"0",2021-07-02T17:00:44Z,,"6001",,Oberaurach,,Haßberge,Freistaat Bayern,Unterfranken,"09674159","247",Bad Kissingen
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wX,,"0",2021-07-02T17:00:44Z,,6001#6010,,Kirchlauter,,Haßberge,Freistaat Bayern,Unterfranken,"09674160","247",Bad Kissingen
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wY,,"0",2022-02-02T21:16:32Z,,"6001",,Knetzgau,,Haßberge,Freistaat Bayern,Unterfranken,"09674163","247",Bad Kissingen
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wZ,,"0",2022-02-02T21:16:32Z,,"6003",,Königsberg i.Bay.,,Haßberge,Freistaat Bayern,Unterfranken,"09674164","247",Bad Kissingen
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xa,,"0",2021-11-16T21:16:12Z,,"6001",,Mömlingen,,Miltenberg,Freistaat Bayern,Unterfranken,"09676140","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xb,,"0",2022-02-03T21:16:03Z,,6010#6012,,Mönchberg,,Miltenberg,Freistaat Bayern,Unterfranken,"09676141","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xc,,"0",2021-07-02T17:00:44Z,,6001#6010,,Neunkirchen,,Miltenberg,Freistaat Bayern,Unterfranken,"09676143","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xd,,"0",2021-10-20T21:33:20Z,,"6001",,Niedernberg,,Miltenberg,Freistaat Bayern,Unterfranken,"09676144","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xe,,"0",2021-09-01T21:19:17Z,,"6003",,Obernburg a.Main,,Miltenberg,Freistaat Bayern,Unterfranken,"09676145","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xf,,"0",2022-02-03T21:16:03Z,,6001#6010,,Röllbach,,Miltenberg,Freistaat Bayern,Unterfranken,"09676151","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xg,,"0",2021-07-02T17:00:44Z,,6001#6010,,Rüdenau,,Miltenberg,Freistaat Bayern,Unterfranken,"09676153","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xG,,"0",2021-10-25T21:38:38Z,,6001#6010,,Altenbuch,,Miltenberg,Freistaat Bayern,Unterfranken,"09676111","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xh,,"0",2021-07-02T17:00:44Z,,"6012",,Schneeberg,,Miltenberg,Freistaat Bayern,Unterfranken,"09676156","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xH,,"0",2021-07-02T17:00:44Z,,"6003",,Amorbach,,Miltenberg,Freistaat Bayern,Unterfranken,"09676112","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xi,,"0",2021-07-02T17:00:44Z,,6003#6010,,Stadtprozelten,,Miltenberg,Freistaat Bayern,Unterfranken,"09676158","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xI,,"0",2022-02-03T21:16:03Z,,6010#6012,,Bürgstadt,,Miltenberg,Freistaat Bayern,Unterfranken,"09676116","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xj,,"0",2021-10-20T21:33:20Z,,"6012",,Sulzbach a.Main,,Miltenberg,Freistaat Bayern,Unterfranken,"09676160","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xJ,,"0",2022-02-03T21:16:03Z,,"6001",,Collenberg,,Miltenberg,Freistaat Bayern,Unterfranken,"09676117","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xk,,"0",2021-07-02T17:00:44Z,,"6012",,Weilbach,,Miltenberg,Freistaat Bayern,Unterfranken,"09676165","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xK,,"0",2021-07-02T17:00:44Z,,"6001",,Dorfprozelten,,Miltenberg,Freistaat Bayern,Unterfranken,"09676118","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xl,,"0",2022-03-08T21:15:48Z,,"6003",,Wörth a.Main,,Miltenberg,Freistaat Bayern,Unterfranken,"09676169","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xL,,"0",2021-07-02T17:00:44Z,,"6001",,Eichenbühl,,Miltenberg,Freistaat Bayern,Unterfranken,"09676119","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xM,,"0",2021-10-20T21:33:20Z,,"6012",,Elsenfeld,,Miltenberg,Freistaat Bayern,Unterfranken,"09676121","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xN,,"0",2021-07-02T17:00:44Z,,"6003",,Erlenbach a.Main,,Miltenberg,Freistaat Bayern,Unterfranken,"09676122","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xO,,"0",2021-10-20T21:33:20Z,,"6012",,Eschau,,Miltenberg,Freistaat Bayern,Unterfranken,"09676123","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xP,,"0",2021-08-24T21:16:53Z,,"6001",,Faulbach,,Miltenberg,Freistaat Bayern,Unterfranken,"09676124","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xQ,,"0",2022-02-03T21:16:03Z,,"6012",,Großheubach,,Miltenberg,Freistaat Bayern,Unterfranken,"09676125","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xR,,"0",2021-07-02T17:00:44Z,,"6001",,Großwallstadt,,Miltenberg,Freistaat Bayern,Unterfranken,"09676126","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xS,,"0",2021-10-20T21:33:20Z,,6001#6010,,Hausen,,Miltenberg,Freistaat Bayern,Unterfranken,"09676128","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xT,,"0",2022-03-02T21:15:34Z,,"6012",,Kirchzell,,Miltenberg,Freistaat Bayern,Unterfranken,"09676131","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xU,,"0",2022-02-03T21:16:03Z,,6010#6012,,Kleinheubach,,Miltenberg,Freistaat Bayern,Unterfranken,"09676132","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xV,,"0",2021-10-20T21:33:20Z,,6010#6012,,Kleinwallstadt,,Miltenberg,Freistaat Bayern,Unterfranken,"09676133","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xW,,"0",2022-03-08T21:15:48Z,,"6003",,Klingenberg a.Main,,Miltenberg,Freistaat Bayern,Unterfranken,"09676134","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xX,,"0",2021-07-02T17:00:44Z,,6001#6010,,Laudenbach,,Miltenberg,Freistaat Bayern,Unterfranken,"09676135","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xY,,"0",2021-10-20T21:33:20Z,,"6001",,Leidersbach,,Miltenberg,Freistaat Bayern,Unterfranken,"09676136","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xZ,,"0",2022-02-03T21:16:03Z,,"6003",,Miltenberg,,Miltenberg,Freistaat Bayern,Unterfranken,"09676139","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Nj,,"0",2021-10-20T21:33:20Z,,"6015",,Forstwald,,Miltenberg,Freistaat Bayern,Unterfranken,"09676452","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Nk,,"0",2021-07-02T17:00:44Z,,"6015",,Hohe Wart,,Miltenberg,Freistaat Bayern,Unterfranken,"09676455","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000sH,,"0",2021-07-02T17:00:44Z,,6010#6012,,Obersinn,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677169","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000sI,,"0",2021-07-02T17:00:44Z,,6001#6010,,Partenstein,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677170","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000sJ,,"0",2021-08-24T21:16:53Z,,6001#6010,,Rechtenbach,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677172","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000sK,,"0",2021-07-02T17:00:44Z,,6001#6010,,Retzstadt,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677175","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000sL,,"0",2021-08-03T21:17:40Z,,"6003",,Rieneck,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677177","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000sM,,"0",2022-04-19T21:15:33Z,,6001#6010,,Roden,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677178","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000sN,,"0",2022-04-19T21:15:33Z,,6003#6010,,Rothenfels,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677181","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000sO,,"0",2022-04-19T21:15:33Z,,6001#6010,,Schollbrunn,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677182","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000sP,,"0",2021-08-24T21:16:53Z,,6001#6010,,Steinfeld,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677186","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000sQ,,"0",2021-08-11T21:16:38Z,,6010#6012,,Thüngen,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677189","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000sR,,"0",2021-08-24T21:16:53Z,,6001#6010,,Urspringen,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677193","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000sS,,"0",2021-07-02T17:00:44Z,,6001#6010,,Wiesthal,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677200","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000sT,,"0",2021-08-24T21:16:53Z,,6010#6012,,Zellingen,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677203","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xm,,"0",2022-03-10T21:16:53Z,,"6003",,Arnstein,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677114","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xn,,"0",2021-07-02T17:00:44Z,,6001#6010,,Aura i.Sinngrund,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677116","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xo,,"0",2021-07-02T17:00:44Z,,6001#6010,,Birkenfeld,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677119","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xp,,"0",2022-04-19T21:15:33Z,,6001#6010,,Bischbrunn,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677120","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xq,,"0",2021-12-09T21:16:51Z,,6010#6012,,Burgsinn,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677122","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xr,,"0",2022-04-19T21:15:33Z,,6001#6010,,Erlenbach b.Marktheidenfeld,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677125","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xs,,"0",2022-04-19T21:15:33Z,,6001#6010,,Esselbach,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677126","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xt,,"0",2021-12-08T21:16:18Z,,"6001",,Eußenheim,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677127","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xu,,"0",2021-07-02T17:00:44Z,,6001#6010,,Fellen,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677128","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xv,,"0",2021-07-02T17:00:44Z,,"6012",,Frammersbach,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677129","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xw,,"0",2021-08-03T21:17:40Z,,"6003",,Gemünden a.Main,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677131","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xx,,"0",2021-08-03T21:17:40Z,,6001#6010,,Gössenheim,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677132","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xy,,"0",2021-08-03T21:17:40Z,,6001#6010,,Gräfendorf,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677133","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000xz,,"0",2022-04-19T21:15:33Z,,6001#6010,,Hafenlohr,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677135","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000yA,,"0",2021-07-02T17:00:44Z,,6001#6010,,Neuendorf,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677164","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000yB,,"0",2021-07-02T17:00:44Z,,6001#6010,,Neuhütten,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677165","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000yC,,"0",2021-08-03T21:17:40Z,,6001#6010,,Neustadt a.Main,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677166","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000y0,,"0",2021-08-24T21:16:53Z,,6001#6010,,Hasloch,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677137","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000y1,,"0",2021-08-24T21:16:53Z,,6001#6010,,Himmelstadt,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677142","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000y2,,"0",2022-04-19T21:15:33Z,,6010#6012,,Karbach,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677146","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000y3,,"0",2021-12-09T21:16:51Z,,"6003",,Karlstadt,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677148","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000y4,,"0",2021-08-03T21:17:40Z,,6001#6010,,Karsbach,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677149","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000y5,,"0",2022-02-03T21:16:03Z,,6010#6012,,Kreuzwertheim,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677151","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000y6,,"0",2022-04-19T21:15:33Z,,"6012",,Triefenstein,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677154","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000y7,,"0",2021-12-09T21:16:51Z,,"6003",,Lohr a.Main,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677155","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000y8,,"0",2022-04-19T21:15:33Z,,"6003",,Marktheidenfeld,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677157","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000y9,,"0",2021-12-09T21:16:51Z,,6001#6010,,Mittelsinn,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677159","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Kq,,"0",2021-07-02T17:00:44Z,,"6015",,Forst Lohrerstraße,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677454","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Kr,,"0",2021-12-09T21:16:51Z,,"6015",,Frammersbacher Forst,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677455","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Ks,,"0",2021-08-24T21:16:53Z,,"6015",,Fürstl.Löwenstein'scher Park,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677456","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Kt,,"0",2021-12-09T21:16:51Z,,"6015",,Haurain,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677457","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Ku,,"0",2021-12-09T21:16:51Z,,"6015",,Herrnwald,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677458","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Kv,,"0",2021-07-02T17:00:44Z,,"6015",,Langenprozeltener Forst,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677459","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Kw,,"0",2021-12-09T21:16:51Z,,"6015",,Ruppertshüttener Forst,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677463","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001LK,,"0",2021-07-02T17:00:44Z,,"6015",,Partensteiner Forst,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677461","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Nl,,"0",2021-07-02T17:00:44Z,,"6015",,Burgjoß,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677452","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Nm,,"0",2021-07-02T17:00:44Z,,"6015",,Forst Aura,,Main-Spessart,Freistaat Bayern,Unterfranken,"09677453","248",Main-Spessart
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000zP,,"0",2021-10-28T21:49:50Z,,"6003",,Schweinfurt,,Schweinfurt,Freistaat Bayern,Unterfranken,"09662000","249",Schweinfurt
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wl,,"0",2021-09-14T21:17:31Z,,6010#6012,,Abtswind,,Kitzingen,Freistaat Bayern,Unterfranken,"09675111","249",Schweinfurt
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wm,,"0",2021-07-02T17:00:44Z,,6001#6010,,Albertshofen,,Kitzingen,Freistaat Bayern,Unterfranken,"09675112","249",Schweinfurt
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wn,,"0",2021-07-02T17:00:44Z,,6001#6010,,Biebelried,,Kitzingen,Freistaat Bayern,Unterfranken,"09675113","249",Schweinfurt
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wo,,"0",2021-07-02T17:00:44Z,,6001#6010,,Buchbrunn,,Kitzingen,Freistaat Bayern,Unterfranken,"09675114","249",Schweinfurt
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wp,,"0",2022-04-04T21:15:38Z,,6001#6010,,Castell,,Kitzingen,Freistaat Bayern,Unterfranken,"09675116","249",Schweinfurt
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wq,,"0",2022-03-10T21:16:53Z,,"6003",,Dettelbach,,Kitzingen,Freistaat Bayern,Unterfranken,"09675117","249",Schweinfurt
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000wr,,"0",2022-04-21T21:15:57Z,,"6012",,Geiselwind,,Kitzingen,Freistaat Bayern,Unterfranken,"09675127","249",Schweinfurt
